Number,Latit,Long,Time,Marsh
2453,55.765473,49.182023,08.11.2020 19:44:51,18
2423,55.865022,49.079838,08.11.2020 19:44:43,18
2156,55.74923,49.225155,08.11.2020 19:44:47,18
2464,55.826938,49.148547,08.11.2020 19:44:40,18
2465,55.789618,49.171117,08.11.2020 19:44:47,18
2164,55.773065,49.208743,08.11.2020 19:44:40,18
2736,55.836055,49.113312,08.11.2020 19:44:48,18
2454,55.83904,49.081227,08.11.2020 19:44:46,18
2436,55.785635,49.232253,08.11.2020 19:44:40,18
2715,55.8349,49.0917,08.11.2020 19:44:43,18
2748,55.844905,49.084597,08.11.2020 19:44:51,18
2704,55.763793,49.185457,08.11.2020 19:44:42,18
2149,55.832037,49.147532,08.11.2020 19:44:54,18
2470,55.806078,49.183822,08.11.2020 19:44:47,18
2706,55.860082,49.097798,08.11.2020 19:44:47,18
2425,55.792492,49.229365,08.11.2020 19:44:42,18
2767,55.835865,49.125905,08.11.2020 19:44:48,18
2466,55.780978,49.23626,08.11.2020 19:44:51,18
2453,55.765473,49.182023,08.11.2020 19:44:51,18
2156,55.74923,49.225155,08.11.2020 19:44:47,18
2464,55.826938,49.148547,08.11.2020 19:44:40,18
2465,55.789618,49.171117,08.11.2020 19:44:47,18
2423,55.865022,49.079838,08.11.2020 19:44:43,18
2164,55.773065,49.208743,08.11.2020 19:44:40,18
2736,55.83607,49.106308,08.11.2020 19:45:49,18
2748,55.841522,49.082295,08.11.2020 19:45:50,18
2149,55.835653,49.147447,08.11.2020 19:45:53,18
2715,55.835605,49.098545,08.11.2020 19:45:44,18
2454,55.842058,49.083738,08.11.2020 19:45:53,18
2706,55.859372,49.102132,08.11.2020 19:45:47,18
2767,55.835817,49.130205,08.11.2020 19:45:47,18
2436,55.781668,49.235897,08.11.2020 19:45:53,18
2704,55.764877,49.183797,08.11.2020 19:45:42,18
2466,55.785285,49.232797,08.11.2020 19:45:41,18
2470,55.803852,49.185022,08.11.2020 19:45:47,18
2425,55.792492,49.229365,08.11.2020 19:45:42,18
2156,55.75153,49.229413,08.11.2020 19:45:47,18
2453,55.763308,49.185745,08.11.2020 19:45:52,18
2423,55.865912,49.079292,08.11.2020 19:45:42,18
2465,55.788318,49.171003,08.11.2020 19:45:47,18
2464,55.825802,49.154102,08.11.2020 19:45:41,18
2164,55.773065,49.208743,08.11.2020 19:44:40,18
2748,55.841522,49.082295,08.11.2020 19:45:50,18
2149,55.835653,49.147447,08.11.2020 19:45:53,18
2736,55.83607,49.106308,08.11.2020 19:45:49,18
2454,55.842058,49.083738,08.11.2020 19:45:53,18
2706,55.859372,49.102132,08.11.2020 19:45:47,18
2436,55.781668,49.235897,08.11.2020 19:45:53,18
2466,55.785285,49.232797,08.11.2020 19:45:41,18
2156,55.75153,49.229413,08.11.2020 19:45:47,18
2470,55.803852,49.185022,08.11.2020 19:45:47,18
2715,55.835605,49.098545,08.11.2020 19:45:44,18
2767,55.835817,49.130205,08.11.2020 19:45:47,18
2704,55.764877,49.183797,08.11.2020 19:45:42,18
2425,55.792492,49.229365,08.11.2020 19:45:42,18
2453,55.763308,49.185745,08.11.2020 19:45:52,18
2423,55.865912,49.079292,08.11.2020 19:45:42,18
2465,55.788318,49.171003,08.11.2020 19:45:47,18
2464,55.825802,49.154102,08.11.2020 19:45:41,18
2164,55.773065,49.208743,08.11.2020 19:44:40,18
2748,55.838223,49.080817,08.11.2020 19:46:51,18
2149,55.836077,49.146187,08.11.2020 19:46:54,18
2736,55.836077,49.102023,08.11.2020 19:46:49,18
2454,55.84549,49.084782,08.11.2020 19:46:46,18
2706,55.858422,49.10202,08.11.2020 19:46:47,18
2156,55.75504,49.231495,08.11.2020 19:46:47,18
2470,55.802258,49.184733,08.11.2020 19:46:47,18
2715,55.835758,49.100232,08.11.2020 19:46:44,18
2436,55.780215,49.236095,08.11.2020 19:46:40,18
2425,55.792492,49.229365,08.11.2020 19:46:41,18
2466,55.788802,49.227385,08.11.2020 19:46:51,18
2453,55.760997,49.189675,08.11.2020 19:46:52,18
2704,55.766723,49.180422,08.11.2020 19:46:41,18
2767,55.835847,49.133102,08.11.2020 19:46:48,18
2423,55.869625,49.081242,08.11.2020 19:46:43,18
2465,55.787717,49.170905,08.11.2020 19:46:47,18
2164,55.771235,49.2113,08.11.2020 19:46:54,18
2464,55.823993,49.160762,08.11.2020 19:46:41,18
2748,55.838223,49.080817,08.11.2020 19:46:51,18
2149,55.836077,49.146187,08.11.2020 19:46:54,18
2736,55.836077,49.102023,08.11.2020 19:46:49,18
2156,55.75504,49.231495,08.11.2020 19:46:47,18
2454,55.84549,49.084782,08.11.2020 19:46:46,18
2715,55.835758,49.100232,08.11.2020 19:46:44,18
2436,55.780215,49.236095,08.11.2020 19:46:40,18
2706,55.858422,49.10202,08.11.2020 19:46:47,18
2466,55.788802,49.227385,08.11.2020 19:46:51,18
2425,55.792492,49.229365,08.11.2020 19:46:41,18
2470,55.802258,49.184733,08.11.2020 19:46:47,18
2453,55.760997,49.189675,08.11.2020 19:46:52,18
2704,55.766723,49.180422,08.11.2020 19:46:41,18
2767,55.835847,49.133102,08.11.2020 19:46:48,18
2465,55.787717,49.170905,08.11.2020 19:46:47,18
2423,55.869625,49.081242,08.11.2020 19:46:43,18
2464,55.823993,49.160762,08.11.2020 19:46:41,18
2164,55.771235,49.2113,08.11.2020 19:46:54,18
2156,55.758252,49.231592,08.11.2020 19:47:54,18
2748,55.835672,49.080585,08.11.2020 19:47:51,18
2149,55.836077,49.146187,08.11.2020 19:47:54,18
2736,55.836077,49.102023,08.11.2020 19:47:48,18
2454,55.84895,49.084355,08.11.2020 19:47:46,18
2715,55.835858,49.10081,08.11.2020 19:47:43,18
2466,55.791198,49.225308,08.11.2020 19:47:51,18
2436,55.778387,49.236128,08.11.2020 19:47:40,18
2425,55.792492,49.229365,08.11.2020 19:47:42,18
2706,55.855683,49.098655,08.11.2020 19:47:46,18
2470,55.80046,49.180975,08.11.2020 19:47:46,18
2704,55.768728,49.17809,08.11.2020 19:47:42,18
2453,55.757938,49.194897,08.11.2020 19:47:51,18
2767,55.835838,49.134792,08.11.2020 19:47:48,18
2465,55.787453,49.170907,08.11.2020 19:47:46,18
2423,55.871935,49.080682,08.11.2020 19:47:54,18
2464,55.819163,49.176122,08.11.2020 19:47:45,18
2164,55.771548,49.211798,08.11.2020 19:47:40,18
2156,55.758252,49.231592,08.11.2020 19:47:54,18
2149,55.836077,49.146187,08.11.2020 19:47:54,18
2736,55.836077,49.102023,08.11.2020 19:47:48,18
2454,55.84895,49.084355,08.11.2020 19:47:46,18
2748,55.835672,49.080585,08.11.2020 19:47:51,18
2466,55.791198,49.225308,08.11.2020 19:47:51,18
2470,55.80046,49.180975,08.11.2020 19:47:46,18
2715,55.835858,49.10081,08.11.2020 19:47:43,18
2706,55.855683,49.098655,08.11.2020 19:47:46,18
2453,55.757938,49.194897,08.11.2020 19:47:51,18
2436,55.778387,49.236128,08.11.2020 19:47:40,18
2425,55.792492,49.229365,08.11.2020 19:47:42,18
2704,55.768728,49.17809,08.11.2020 19:47:42,18
2767,55.835838,49.134792,08.11.2020 19:47:48,18
2465,55.787453,49.170907,08.11.2020 19:47:46,18
2423,55.871935,49.080682,08.11.2020 19:47:54,18
2464,55.819163,49.176122,08.11.2020 19:47:45,18
2164,55.771548,49.211798,08.11.2020 19:47:40,18
2454,55.853692,49.084758,08.11.2020 19:48:45,18
2156,55.762832,49.23177,08.11.2020 19:48:55,18
2149,55.83603,49.140943,08.11.2020 19:48:53,18
2466,55.79164,49.225953,08.11.2020 19:48:41,18
2736,55.835803,49.098512,08.11.2020 19:48:49,18
2748,55.834165,49.08038,08.11.2020 19:48:50,18
2470,55.797538,49.176478,08.11.2020 19:48:47,18
2425,55.792492,49.229365,08.11.2020 19:48:42,18
2706,55.85456,49.090402,08.11.2020 19:48:47,18
2715,55.835887,49.104603,08.11.2020 19:48:44,18
2704,55.770402,49.176617,08.11.2020 19:48:42,18
2453,55.756305,49.197705,08.11.2020 19:48:52,18
2436,55.776142,49.232913,08.11.2020 19:48:40,18
2423,55.871472,49.080638,08.11.2020 19:48:42,18
2767,55.835828,49.136943,08.11.2020 19:48:48,18
2164,55.771548,49.211798,08.11.2020 19:48:41,18
2465,55.785733,49.170787,08.11.2020 19:48:47,18
2464,55.815647,49.179732,08.11.2020 19:48:52,18
2149,55.836037,49.134432,08.11.2020 19:49:54,18
2454,55.85428,49.084907,08.11.2020 19:49:51,18
2156,55.766053,49.231742,08.11.2020 19:49:47,18
2466,55.792605,49.229772,08.11.2020 19:49:51,18
2425,55.792492,49.229365,08.11.2020 19:49:41,18
2470,55.796277,49.174672,08.11.2020 19:49:47,18
2453,55.753572,49.202432,08.11.2020 19:49:52,18
2436,55.775453,49.231557,08.11.2020 19:49:39,18
2704,55.773935,49.175283,08.11.2020 19:49:41,18
2736,55.834933,49.091098,08.11.2020 19:49:49,18
2748,55.832005,49.08018,08.11.2020 19:49:51,18
2164,55.771548,49.211798,08.11.2020 19:49:41,18
2706,55.854417,49.085305,08.11.2020 19:49:47,18
2464,55.814085,49.18014,08.11.2020 19:49:41,18
2715,55.835908,49.105783,08.11.2020 19:49:44,18
2767,55.835848,49.137678,08.11.2020 19:49:47,18
2465,55.785733,49.170787,08.11.2020 19:49:47,18
2423,55.871472,49.080638,08.11.2020 19:49:43,18
2454,55.85428,49.084907,08.11.2020 19:49:51,18
2156,55.766053,49.231742,08.11.2020 19:49:47,18
2425,55.792492,49.229365,08.11.2020 19:49:41,18
2470,55.796277,49.174672,08.11.2020 19:49:47,18
2466,55.792605,49.229772,08.11.2020 19:49:51,18
2149,55.836037,49.134432,08.11.2020 19:49:54,18
2704,55.773935,49.175283,08.11.2020 19:49:41,18
2453,55.753572,49.202432,08.11.2020 19:49:52,18
2706,55.854417,49.085305,08.11.2020 19:49:47,18
2748,55.832005,49.08018,08.11.2020 19:49:51,18
2164,55.771548,49.211798,08.11.2020 19:49:41,18
2464,55.814085,49.18014,08.11.2020 19:49:41,18
2736,55.834933,49.091098,08.11.2020 19:49:49,18
2465,55.785733,49.170787,08.11.2020 19:49:47,18
2436,55.775453,49.231557,08.11.2020 19:49:39,18
2423,55.871472,49.080638,08.11.2020 19:49:43,18
2715,55.835908,49.105783,08.11.2020 19:49:44,18
2767,55.835848,49.137678,08.11.2020 19:49:47,18
2156,55.769072,49.231803,08.11.2020 19:50:51,18
2454,55.854358,49.088877,08.11.2020 19:50:46,18
2466,55.792615,49.229732,08.11.2020 19:50:41,18
2425,55.792492,49.229365,08.11.2020 19:50:42,18
2704,55.7791,49.17285,08.11.2020 19:50:42,18
2470,55.79548,49.173452,08.11.2020 19:50:46,18
2149,55.836037,49.134432,08.11.2020 19:50:54,18
2706,55.854223,49.08436,08.11.2020 19:50:49,18
2748,55.82968,49.08129,08.11.2020 19:50:51,18
2453,55.751588,49.205915,08.11.2020 19:50:51,18
2465,55.78362,49.170695,08.11.2020 19:50:46,18
2164,55.771548,49.211798,08.11.2020 19:50:41,18
2436,55.771958,49.231512,08.11.2020 19:50:40,18
2464,55.812107,49.181065,08.11.2020 19:50:41,18
2423,55.871472,49.080638,08.11.2020 19:50:43,18
2736,55.834787,49.090023,08.11.2020 19:50:54,18
2767,55.83585,49.141898,08.11.2020 19:50:48,18
2715,55.835928,49.107968,08.11.2020 19:50:43,18
2454,55.854358,49.088877,08.11.2020 19:50:46,18
2156,55.769072,49.231803,08.11.2020 19:50:51,18
2464,55.812107,49.181065,08.11.2020 19:50:41,18
2466,55.792615,49.229732,08.11.2020 19:50:41,18
2706,55.854223,49.08436,08.11.2020 19:50:49,18
2436,55.771958,49.231512,08.11.2020 19:50:40,18
2149,55.836037,49.134432,08.11.2020 19:50:54,18
2425,55.792492,49.229365,08.11.2020 19:50:42,18
2767,55.83585,49.141898,08.11.2020 19:50:48,18
2715,55.835928,49.107968,08.11.2020 19:50:43,18
2164,55.771548,49.211798,08.11.2020 19:50:41,18
2704,55.7791,49.17285,08.11.2020 19:50:42,18
2470,55.79548,49.173452,08.11.2020 19:50:46,18
2465,55.78362,49.170695,08.11.2020 19:50:46,18
2748,55.82968,49.08129,08.11.2020 19:50:51,18
2423,55.871472,49.080638,08.11.2020 19:50:43,18
2453,55.751588,49.205915,08.11.2020 19:50:51,18
2736,55.834787,49.090023,08.11.2020 19:50:54,18
2156,55.771688,49.231832,08.11.2020 19:51:53,18
2454,55.855592,49.097483,08.11.2020 19:51:45,18
2706,55.853398,49.084238,08.11.2020 19:51:47,18
2436,55.769195,49.23151,08.11.2020 19:51:40,18
2715,55.835893,49.113095,08.11.2020 19:51:44,18
2464,55.810347,49.181895,08.11.2020 19:51:40,18
2466,55.79198,49.226472,08.11.2020 19:51:40,18
2149,55.836028,49.130267,08.11.2020 19:51:53,18
2767,55.835442,49.147348,08.11.2020 19:51:51,18
2470,55.794742,49.172592,08.11.2020 19:51:47,18
2704,55.781875,49.170793,08.11.2020 19:51:52,18
2425,55.792492,49.229365,08.11.2020 19:51:42,18
2748,55.829373,49.082705,08.11.2020 19:51:51,18
2164,55.771548,49.211798,08.11.2020 19:51:40,18
2423,55.871472,49.080638,08.11.2020 19:51:42,18
2453,55.747783,49.21217,08.11.2020 19:51:52,18
2465,55.780755,49.171223,08.11.2020 19:51:47,18
2736,55.832648,49.090665,08.11.2020 19:51:48,18
2454,55.855592,49.097483,08.11.2020 19:51:45,18
2156,55.771688,49.231832,08.11.2020 19:51:53,18
2706,55.848893,49.08387,08.11.2020 19:52:47,18
2436,55.76762,49.231497,08.11.2020 19:52:39,18
2464,55.80914,49.182357,08.11.2020 19:52:41,18
2149,55.836068,49.123198,08.11.2020 19:52:54,18
2715,55.835915,49.11817,08.11.2020 19:52:44,18
2425,55.792492,49.229365,08.11.2020 19:52:42,18
2466,55.789813,49.224617,08.11.2020 19:52:38,18
2164,55.771548,49.211798,08.11.2020 19:52:41,18
2423,55.869922,49.080928,08.11.2020 19:52:43,18
2767,55.835088,49.147357,08.11.2020 19:52:47,18
2453,55.745355,49.216592,08.11.2020 19:52:52,18
2704,55.782678,49.170908,08.11.2020 19:52:55,18
2748,55.829403,49.083007,08.11.2020 19:52:50,18
2470,55.79419,49.171785,08.11.2020 19:52:47,18
2465,55.779025,49.172478,08.11.2020 19:52:47,18
2736,55.831087,49.090348,08.11.2020 19:52:50,18
2454,55.857975,49.105995,08.11.2020 19:52:50,18
2156,55.774802,49.2318,08.11.2020 19:52:52,18
2706,55.848893,49.08387,08.11.2020 19:52:47,18
2436,55.76762,49.231497,08.11.2020 19:52:39,18
2464,55.80914,49.182357,08.11.2020 19:52:41,18
2425,55.792492,49.229365,08.11.2020 19:52:42,18
2704,55.782678,49.170908,08.11.2020 19:52:55,18
2748,55.829403,49.083007,08.11.2020 19:52:50,18
2715,55.835915,49.11817,08.11.2020 19:52:44,18
2767,55.835088,49.147357,08.11.2020 19:52:47,18
2453,55.745355,49.216592,08.11.2020 19:52:52,18
2149,55.836068,49.123198,08.11.2020 19:52:54,18
2470,55.79419,49.171785,08.11.2020 19:52:47,18
2164,55.771548,49.211798,08.11.2020 19:52:41,18
2465,55.779025,49.172478,08.11.2020 19:52:47,18
2423,55.869922,49.080928,08.11.2020 19:52:43,18
2736,55.831087,49.090348,08.11.2020 19:52:50,18
2466,55.789813,49.224617,08.11.2020 19:52:38,18
2454,55.857975,49.105995,08.11.2020 19:52:50,18
2156,55.774802,49.2318,08.11.2020 19:52:52,18
2706,55.846092,49.084227,08.11.2020 19:53:46,18
2464,55.806868,49.183452,08.11.2020 19:53:41,18
2715,55.83586,49.124323,08.11.2020 19:53:43,18
2436,55.767265,49.23148,08.11.2020 19:53:40,18
2748,55.830415,49.090488,08.11.2020 19:53:51,18
2767,55.831833,49.147307,08.11.2020 19:53:48,18
2425,55.792492,49.229365,08.11.2020 19:53:41,18
2470,55.79419,49.171785,08.11.2020 19:53:46,18
2164,55.771548,49.211798,08.11.2020 19:53:41,18
2704,55.786473,49.17121,08.11.2020 19:53:43,18
2423,55.866902,49.079803,08.11.2020 19:53:43,18
2453,55.745555,49.218167,08.11.2020 19:53:52,18
2465,55.77535,49.17468,08.11.2020 19:53:46,18
2736,55.829587,49.081408,08.11.2020 19:53:43,18
2466,55.788013,49.224483,08.11.2020 19:53:53,18
2149,55.836055,49.121893,08.11.2020 19:53:54,18
2454,55.858817,49.104625,08.11.2020 19:53:46,18
2156,55.776127,49.234125,08.11.2020 19:53:46,18
2706,55.846092,49.084227,08.11.2020 19:53:46,18
2748,55.830415,49.090488,08.11.2020 19:53:51,18
2425,55.792492,49.229365,08.11.2020 19:53:41,18
2767,55.831833,49.147307,08.11.2020 19:53:48,18
2164,55.771548,49.211798,08.11.2020 19:53:41,18
2464,55.806868,49.183452,08.11.2020 19:53:41,18
2715,55.83586,49.124323,08.11.2020 19:53:43,18
2453,55.745555,49.218167,08.11.2020 19:53:52,18
2470,55.79419,49.171785,08.11.2020 19:53:46,18
2436,55.767265,49.23148,08.11.2020 19:53:40,18
2423,55.866902,49.079803,08.11.2020 19:53:43,18
2736,55.829587,49.081408,08.11.2020 19:53:43,18
2704,55.786473,49.17121,08.11.2020 19:53:43,18
2149,55.836055,49.121893,08.11.2020 19:53:54,18
2466,55.788013,49.224483,08.11.2020 19:53:53,18
2465,55.77535,49.17468,08.11.2020 19:53:46,18
2454,55.858817,49.104625,08.11.2020 19:53:46,18
2156,55.776127,49.234125,08.11.2020 19:53:46,18
2706,55.842272,49.083382,08.11.2020 19:54:53,18
2164,55.771548,49.211798,08.11.2020 19:54:40,18
2425,55.792492,49.229365,08.11.2020 19:54:42,18
2464,55.804903,49.184562,08.11.2020 19:54:40,18
2736,55.832433,49.080497,08.11.2020 19:54:48,18
2748,55.830592,49.09128,08.11.2020 19:54:51,18
2453,55.748455,49.223378,08.11.2020 19:54:51,18
2767,55.830242,49.147277,08.11.2020 19:54:48,18
2470,55.792493,49.171303,08.11.2020 19:54:47,18
2465,55.771357,49.1754,08.11.2020 19:54:45,18
2466,55.782635,49.223267,08.11.2020 19:54:48,18
2704,55.787735,49.171427,08.11.2020 19:54:51,18
2436,55.764773,49.231513,08.11.2020 19:54:40,18
2149,55.836075,49.120268,08.11.2020 19:54:53,18
2423,55.864037,49.078377,08.11.2020 19:54:43,18
2715,55.83582,49.129888,08.11.2020 19:54:44,18
2454,55.859963,49.098707,08.11.2020 19:54:45,18
2156,55.779915,49.236295,08.11.2020 19:54:47,18
2464,55.804903,49.184562,08.11.2020 19:54:40,18
2164,55.771548,49.211798,08.11.2020 19:54:40,18
2706,55.842272,49.083382,08.11.2020 19:54:53,18
2425,55.792492,49.229365,08.11.2020 19:54:42,18
2453,55.748455,49.223378,08.11.2020 19:54:51,18
2767,55.830242,49.147277,08.11.2020 19:54:48,18
2736,55.832433,49.080497,08.11.2020 19:54:48,18
2465,55.771357,49.1754,08.11.2020 19:54:45,18
2748,55.830592,49.09128,08.11.2020 19:54:51,18
2149,55.836075,49.120268,08.11.2020 19:54:53,18
2704,55.787735,49.171427,08.11.2020 19:54:51,18
2436,55.764773,49.231513,08.11.2020 19:54:40,18
2470,55.792493,49.171303,08.11.2020 19:54:47,18
2715,55.83582,49.129888,08.11.2020 19:54:44,18
2423,55.864037,49.078377,08.11.2020 19:54:43,18
2466,55.782635,49.223267,08.11.2020 19:54:48,18
2454,55.859963,49.098707,08.11.2020 19:54:45,18
2156,55.779915,49.236295,08.11.2020 19:54:47,18
2767,55.827708,49.147305,08.11.2020 19:55:47,18
2706,55.841105,49.081822,08.11.2020 19:55:47,18
2464,55.802102,49.18441,08.11.2020 19:55:41,18
2465,55.768712,49.177708,08.11.2020 19:55:47,18
2164,55.771548,49.211798,08.11.2020 19:55:41,18
2453,55.749307,49.225063,08.11.2020 19:55:52,18
2425,55.792492,49.229365,08.11.2020 19:55:42,18
2736,55.833567,49.08065,08.11.2020 19:55:46,18
2470,55.788547,49.17103,08.11.2020 19:55:47,18
2748,55.831175,49.091747,08.11.2020 19:55:50,18
2436,55.761847,49.231413,08.11.2020 19:55:39,18
2466,55.78508,49.218872,08.11.2020 19:55:49,18
2149,55.836048,49.118007,08.11.2020 19:55:34,18
2715,55.835803,49.130263,08.11.2020 19:55:44,18
2704,55.7902,49.171498,08.11.2020 19:55:42,18
2423,55.862702,49.082065,08.11.2020 19:55:42,18
2454,55.860163,49.097288,08.11.2020 19:55:46,18
2156,55.783813,49.23418,08.11.2020 19:55:47,18
2767,55.827708,49.147305,08.11.2020 19:55:47,18
2464,55.802102,49.18441,08.11.2020 19:55:41,18
2425,55.792492,49.229365,08.11.2020 19:55:42,18
2164,55.771548,49.211798,08.11.2020 19:55:41,18
2436,55.761847,49.231413,08.11.2020 19:55:39,18
2465,55.768712,49.177708,08.11.2020 19:55:47,18
2453,55.749307,49.225063,08.11.2020 19:55:52,18
2466,55.78508,49.218872,08.11.2020 19:55:49,18
2736,55.833567,49.08065,08.11.2020 19:55:46,18
2706,55.841105,49.081822,08.11.2020 19:55:47,18
2715,55.835803,49.130263,08.11.2020 19:55:44,18
2470,55.788547,49.17103,08.11.2020 19:55:47,18
2704,55.7902,49.171498,08.11.2020 19:55:42,18
2748,55.831175,49.091747,08.11.2020 19:55:50,18
2149,55.836048,49.118007,08.11.2020 19:55:34,18
2423,55.862702,49.082065,08.11.2020 19:55:42,18
2454,55.860163,49.097288,08.11.2020 19:55:46,18
2156,55.783813,49.23418,08.11.2020 19:55:47,18
2767,55.826917,49.149302,08.11.2020 19:56:48,18
2465,55.765478,49.182042,08.11.2020 19:56:46,18
2453,55.751175,49.228557,08.11.2020 19:56:52,18
2164,55.771548,49.211798,08.11.2020 19:56:41,18
2436,55.758402,49.23137,08.11.2020 19:56:40,18
2706,55.838535,49.080808,08.11.2020 19:56:46,18
2425,55.792492,49.229365,08.11.2020 19:56:41,18
2470,55.785757,49.170853,08.11.2020 19:56:46,18
2466,55.778252,49.218983,08.11.2020 19:56:41,18
2715,55.83584,49.133353,08.11.2020 19:56:44,18
2748,55.834188,49.09017,08.11.2020 19:56:51,18
2736,55.837635,49.081077,08.11.2020 19:56:49,18
2704,55.793812,49.17179,08.11.2020 19:56:54,18
2149,55.836077,49.108393,08.11.2020 19:56:54,18
2423,55.861715,49.088297,08.11.2020 19:56:43,18
2464,55.80075,49.181603,08.11.2020 19:56:41,18
2454,55.861498,49.089695,08.11.2020 19:56:46,18
2156,55.788027,49.229857,08.11.2020 19:56:43,18
2767,55.826917,49.149302,08.11.2020 19:56:48,18
2465,55.765478,49.182042,08.11.2020 19:56:46,18
2436,55.758402,49.23137,08.11.2020 19:56:40,18
2706,55.838535,49.080808,08.11.2020 19:56:46,18
2453,55.751175,49.228557,08.11.2020 19:56:52,18
2425,55.792492,49.229365,08.11.2020 19:56:41,18
2748,55.834188,49.09017,08.11.2020 19:56:51,18
2715,55.83584,49.133353,08.11.2020 19:56:44,18
2164,55.771548,49.211798,08.11.2020 19:56:41,18
2470,55.785757,49.170853,08.11.2020 19:56:46,18
2149,55.836077,49.108393,08.11.2020 19:56:54,18
2466,55.778252,49.218983,08.11.2020 19:56:41,18
2736,55.837635,49.081077,08.11.2020 19:56:49,18
2704,55.793812,49.17179,08.11.2020 19:56:54,18
2423,55.861715,49.088297,08.11.2020 19:56:43,18
2464,55.80075,49.181603,08.11.2020 19:56:41,18
2454,55.861498,49.089695,08.11.2020 19:56:46,18
2156,55.788863,49.225287,08.11.2020 19:57:47,18
2767,55.825683,49.154562,08.11.2020 19:57:48,18
2465,55.76327,49.1858,08.11.2020 19:57:47,18
2436,55.755847,49.231253,08.11.2020 19:57:40,18
2453,55.752567,49.230798,08.11.2020 19:57:43,18
2715,55.835845,49.13693,08.11.2020 19:57:43,18
2748,55.835108,49.093607,08.11.2020 19:57:51,18
2164,55.77226,49.21201,08.11.2020 19:57:12,18
2466,55.770877,49.218812,08.11.2020 19:57:40,18
2470,55.785757,49.170853,08.11.2020 19:57:47,18
2425,55.792492,49.229365,08.11.2020 19:57:42,18
2706,55.838153,49.080735,08.11.2020 19:57:47,18
2736,55.841277,49.082658,08.11.2020 19:57:48,18
2149,55.83609,49.104767,08.11.2020 19:57:54,18
2704,55.795567,49.174147,08.11.2020 19:57:42,18
2423,55.86075,49.093757,08.11.2020 19:57:43,18
2464,55.798577,49.177967,08.11.2020 19:57:40,18
2454,55.86221,49.085537,08.11.2020 19:57:51,18
2156,55.788863,49.225287,08.11.2020 19:57:47,18
2767,55.825683,49.154562,08.11.2020 19:57:48,18
2465,55.76327,49.1858,08.11.2020 19:57:47,18
2715,55.835845,49.13693,08.11.2020 19:57:43,18
2436,55.755847,49.231253,08.11.2020 19:57:40,18
2748,55.835108,49.093607,08.11.2020 19:57:51,18
2466,55.770877,49.218812,08.11.2020 19:57:40,18
2453,55.752567,49.230798,08.11.2020 19:57:43,18
2706,55.838153,49.080735,08.11.2020 19:57:47,18
2736,55.841277,49.082658,08.11.2020 19:57:48,18
2164,55.77226,49.21201,08.11.2020 19:57:12,18
2704,55.795567,49.174147,08.11.2020 19:57:42,18
2470,55.785757,49.170853,08.11.2020 19:57:47,18
2425,55.792492,49.229365,08.11.2020 19:57:42,18
2149,55.83609,49.104767,08.11.2020 19:57:54,18
2423,55.86075,49.093757,08.11.2020 19:57:43,18
2464,55.798577,49.177967,08.11.2020 19:57:40,18
2454,55.86221,49.085537,08.11.2020 19:57:51,18
2156,55.788863,49.225287,08.11.2020 19:57:47,18
2767,55.825683,49.154562,08.11.2020 19:57:48,18
2465,55.76327,49.1858,08.11.2020 19:57:47,18
2436,55.755847,49.231253,08.11.2020 19:57:40,18
2748,55.835108,49.093607,08.11.2020 19:57:51,18
2715,55.835845,49.13693,08.11.2020 19:57:43,18
2706,55.838153,49.080735,08.11.2020 19:57:47,18
2466,55.770877,49.218812,08.11.2020 19:57:40,18
2164,55.77226,49.21201,08.11.2020 19:57:12,18
2704,55.795567,49.174147,08.11.2020 19:57:42,18
2425,55.792492,49.229365,08.11.2020 19:57:42,18
2453,55.752567,49.230798,08.11.2020 19:57:43,18
2149,55.83609,49.104767,08.11.2020 19:57:54,18
2736,55.841277,49.082658,08.11.2020 19:57:48,18
2470,55.785757,49.170853,08.11.2020 19:57:47,18
2423,55.86075,49.093757,08.11.2020 19:57:43,18
2464,55.798577,49.177967,08.11.2020 19:57:40,18
2454,55.86221,49.085537,08.11.2020 19:57:51,18
2156,55.788863,49.225287,08.11.2020 19:57:47,18
2767,55.825683,49.154562,08.11.2020 19:57:48,18
2465,55.76327,49.1858,08.11.2020 19:57:47,18
2436,55.755847,49.231253,08.11.2020 19:57:40,18
2748,55.835108,49.093607,08.11.2020 19:57:51,18
2715,55.835845,49.13693,08.11.2020 19:57:43,18
2164,55.77226,49.21201,08.11.2020 19:57:12,18
2706,55.838153,49.080735,08.11.2020 19:57:47,18
2704,55.795567,49.174147,08.11.2020 19:57:42,18
2466,55.770877,49.218812,08.11.2020 19:57:40,18
2453,55.752567,49.230798,08.11.2020 19:57:43,18
2149,55.83609,49.104767,08.11.2020 19:57:54,18
2736,55.841277,49.082658,08.11.2020 19:57:48,18
2425,55.792492,49.229365,08.11.2020 19:57:42,18
2470,55.785757,49.170853,08.11.2020 19:57:47,18
2423,55.86075,49.093757,08.11.2020 19:57:43,18
2464,55.798577,49.177967,08.11.2020 19:57:40,18
2454,55.865067,49.079617,08.11.2020 19:59:46,18
2156,55.792425,49.229935,08.11.2020 19:59:52,18
2767,55.822108,49.167467,08.11.2020 19:59:48,18
2465,55.760197,49.190992,08.11.2020 19:59:47,18
2436,55.75265,49.230628,08.11.2020 19:59:48,18
2164,55.772092,49.212257,08.11.2020 19:59:41,18
2748,55.835875,49.105573,08.11.2020 19:59:57,18
